model,pretrained,corruption,severity,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,ece_mean,ece_std,ece_min,ece_max,nll_mean,nll_std,nll_min,nll_max,brier_mean,brier_std,brier_min,brier_max,aurc_mean,aurc_std,aurc_min,aurc_max,risk_at_80_mean,risk_at_80_std,risk_at_80_min,risk_at_80_max
RN50,openai,shot_noise,3,0.27008333333333334,0.02326131526545281,0.2202,0.3046,0.08424865212036912,0.062052630753179946,0.0201636597663164,0.261346438960731,2.02323578502017,0.1508240324723778,1.845640330507471,2.3603060013895454,0.8222516808370032,0.04108721616801932,0.7775744313018215,0.9324117257179304,0.5536095747172436,0.0361370723676393,0.5049572803845731,0.6394823358240612,0.6924583333333333,0.029166466449529246,0.651,0.7605
RN50,openai,shot_noise,4,0.230625,0.02145795571894871,0.1884,0.2624,0.09868513590308525,0.06686033200570826,0.0363752742797136,0.2867532418474554,2.157477927261752,0.17438041127903608,1.9493515064529547,2.5332514586639734,0.8562172626243658,0.04492322255775362,0.8100424536547544,0.9758828574113771,0.6151666559872181,0.039312059579963074,0.5701144495665309,0.7046545432035503,0.7400729166666666,0.02739735276348738,0.70025,0.8015
RN50,openai,shot_noise,5,0.18769999999999998,0.021757924366245802,0.15,0.2206,0.1174584095990906,0.07370677654789154,0.0491930897459387,0.3221289887875318,2.3230899608174482,0.20473038387983156,2.082230017602371,2.7460569219229947,0.8952960982501527,0.04912774774392762,0.8498572667036165,1.0266307234860494,0.6979602150045509,0.042608827896482904,0.6289136665503505,0.7827208504061216,0.7919166666666667,0.026366264889863048,0.74975,0.84325
RN50,openai,snow,1,0.6469083333333333,0.025461788065945994,0.5987,0.6748,0.09738872510542469,0.04723409044803027,0.0247380281478166,0.2052546550989151,1.0315707238034435,0.04799812621200332,0.9622843089234924,1.1118398530174165,0.4773393440207696,0.020584622881386086,0.4485229842170463,0.515856491866661,0.15239194268169157,0.01774773969401866,0.1330490596734021,0.188273368971432,0.26687500000000003,0.024796501311127088,0.241,0.313625
RN50,openai,snow,2,0.5603333333333333,0.03457677447844628,0.4974,0.6043,0.08448544868274276,0.047600261365303057,0.0179622467324137,0.2015124228924512,1.251840398808336,0.05573839495052468,1.1698663111321224,1.3331755540999295,0.5676911953950349,0.024433975858559383,0.5362556088053272,0.608231868785077,0.22514255285532422,0.02788299874075647,0.1971198367622136,0.2758625995861111,0.3624895833333333,0.037067561870082893,0.32025,0.429625
RN50,openai,snow,3,0.551,0.03169009022047457,0.4933,0.5905,0.08200821631078915,0.04642457168712845,0.0190487195327878,0.1958603411711752,1.2733652394302146,0.050956468055194,1.1954091638039588,1.3470126102281512,0.5752637598451452,0.02206888352395402,0.545235292028064,0.6130339796663363,0.2295434422383952,0.02542508129448233,0.205408832823374,0.2780242055283917,0.37264583333333334,0.033946726032613714,0.328375,0.433625
RN50,openai,snow,4,0.508625,0.03515214011330542,0.4464,0.5558,0.07383145347330715,0.04489532738707748,0.0226826166316866,0.1869677898675203,1.3737451519766453,0.05611832176106636,1.2883797285506566,1.46920991363081,0.6138637965317448,0.024045347614419153,0.5821218079082952,0.6598465675181299,0.267216016933856,0.02998600020367033,0.2377865005135596,0.3214623678634721,0.41851041666666666,0.03841706157770465,0.36575,0.487
RN50,openai,snow,5,0.46115833333333334,0.03888468869814333,0.397,0.5221,0.070089166648748,0.041520186952886125,0.0264680828347802,0.1766090307660401,1.4840370359986246,0.06721698741056562,1.391192175727118,1.6124058156996728,0.6546336245429684,0.027372783306315488,0.621280916499932,0.7110277008215853,0.3133834433281865,0.03520867992127364,0.2713963291740077,0.3716980615447691,0.47146874999999994,0.043198870362177094,0.407,0.54325
RN50,openai,zoom_blur,1,0.52455,0.044643262751404136,0.4499,0.6038,0.06379518651328976,0.05554089868147671,0.0132209505483508,0.2043462365731597,1.3061881047361463,0.07193287632504437,1.2101312287977468,1.4331033433207088,0.595302643626561,0.031502043803026236,0.5587773223120861,0.6622553223493219,0.2561167821510848,0.036729832964559526,0.1960816267529943,0.3197694691604284,0.4028958333333333,0.04608159861659107,0.321875,0.481625
RN50,openai,zoom_blur,2,0.5008666666666667,0.04889226250986279,0.4175,0.5813,0.07111403203941877,0.054342316447971044,0.0179137976571917,0.2037937155514955,1.3732336102601466,0.0818569350574055,1.268206341552523,1.5273655942044226,0.6211020229091945,0.035926271558487384,0.5804916016159163,0.6989622567075531,0.2828923276051593,0.04317052469508623,0.2217492896930724,0.3596883288843674,0.4301458333333333,0.05184852372902035,0.34525,0.5225
RN50,openai,zoom_blur,3,0.45665833333333333,0.054074031043869215,0.369,0.5494,0.07760254351304217,0.05470731498050482,0.0269544656142592,0.1990847011864185,1.485708754944638,0.09799665251171727,1.3693117294105506,1.673833673336506,0.6642861464501424,0.041400866967088834,0.6208348940470924,0.754181588273167,0.3324265983948168,0.05155304860944223,0.2595507548449116,0.4206557971396333,0.48025,0.05824136689829505,0.3845,0.5815
RN50,openai,zoom_blur,4,0.41430000000000006,0.057293486858138044,0.325,0.5129,0.08433124979163205,0.058398608626071574,0.0284923741593957,0.2022303343564271,1.592318780610193,0.11209963666921262,1.4665532052134105,1.811113178697664,0.7028965360695519,0.045362944198823696,0.6572646714655717,0.8010184147508409,0.38150340420676554,0.05855813052264345,0.2986836243928124,0.4746967318456256,0.5278958333333333,0.06290175043934261,0.423625,0.62975
RN50,openai,zoom_blur,5,0.3640666666666667,0.059767433110399365,0.2788,0.4645,0.09409690479971465,0.06783919910241075,0.0181297456502914,0.234637007535994,1.7275234202455332,0.13167247486880518,1.5892827266461813,1.9837090337849077,0.7493212485933721,0.04999181819777029,0.7005863918158397,0.8563600166807425,0.4466131162174966,0.06623882670613665,0.3542448736335762,0.5436540424414623,0.5868125000000001,0.06637273151405146,0.48075,0.682625
ViT-B-32,openai,brightness,1,0.883575,0.008718228030970509,0.8615,0.8924,0.09026480356045062,0.029248272496556458,0.0487854753583669,0.1386231729805469,0.41577502884223777,0.04812600904721854,0.3633055215623467,0.527098440028035,0.186196070762176,0.018379533363406256,0.1681518539072035,0.2339264072077507,0.022824490760574096,0.003888671104637535,0.019196731987038,0.0339584126995358,0.041437499999999995,0.0073278539274345645,0.034125,0.0625
ViT-B-32,openai,brightness,2,0.8777833333333334,0.009144380622529686,0.8539,0.8876,0.09249421841651197,0.029102088755425966,0.0507983133211731,0.1414581193044781,0.4348474233011157,0.049714092672159815,0.3810787423873505,0.5506495749919398,0.19494962698127127,0.018980301997021207,0.1759102028737811,0.2440730145733129,0.024876563143653177,0.00422807870213459,0.0208434996170872,0.0370389785058492,0.0453125,0.007858387962148241,0.037625,0.068
ViT-B-32,openai,brightness,3,0.8683666666666667,0.009190344076389297,0.8454,0.8778,0.09459209431745107,0.02905219118183564,0.0522086968824267,0.1445523410201072,0.46275862689050223,0.051620552240071456,0.4073666700353791,0.5839859866824245,0.2077773258858888,0.019580581786869486,0.1881430013456434,0.2585506881905647,0.027595759897759142,0.004596222456260432,0.0234326778657647,0.0409121881569775,0.05202083333333333,0.008278503332380945,0.044375,0.07575
ViT-B-32,openai,brightness,4,0.8554499999999999,0.008898365529180554,0.8339,0.8665,0.09704503696709867,0.030576664596841933,0.0518522663146257,0.1475633623600006,0.5000732099530166,0.054190844085030325,0.4419205751693091,0.6281224124177534,0.22451479292431453,0.020342149206160724,0.204247032023837,0.2771241411767373,0.030922434568413218,0.004999306495145229,0.0263630106623136,0.0456537238149902,0.06016666666666667,0.00878504885207438,0.051,0.0855
ViT-B-32,openai,brightness,5,0.8157583333333333,0.011592196304045023,0.7913,0.832,0.10143536057745413,0.03138810442923965,0.0552412944495678,0.1574198328867554,0.6139961202167884,0.0608607988092044,0.5498692826798038,0.762960490259431,0.2744811302833231,0.022355882236946734,0.2519554563464227,0.3325795295990512,0.043833611182071554,0.006794966840873059,0.0374331995404021,0.0638243381169512,0.08940625,0.010408847444056254,0.075375,0.117125
ViT-B-32,openai,contrast,1,0.8826999999999999,0.008235841845803669,0.8643,0.8921,0.09588630282692606,0.0280705078732395,0.0553481582209467,0.1408113516241312,0.4239360099928715,0.049132730750641805,0.3674000610770725,0.5307445147723691,0.18908720979365704,0.01884495144603771,0.1693486511635868,0.2355176312293864,0.022867678168887115,0.004094056976721581,0.0192319924578261,0.0345406434894553,0.04207291666666666,0.007550673196457186,0.034,0.06325
ViT-B-32,openai,contrast,2,0.8606916666666667,0.007516098883346471,0.8473,0.8719,0.1038568369756142,0.028700122981977147,0.0603432679846882,0.1461632888332009,0.496165429699944,0.05069917310725041,0.4329235611647241,0.5884829605507396,0.2217345321201527,0.01906366435806993,0.1994923106464338,0.2617116893990063,0.0304285801402045,0.0042838061269232135,0.0260108041423214,0.0418787722707224,0.05740625,0.006979907242480832,0.04725,0.07325
ViT-B-32,openai,contrast,3,0.8388833333333333,0.008980973153722226,0.8239,0.852,0.10596252557511128,0.028421101947538253,0.0605972427383065,0.1445780202910304,0.5596037894747751,0.05204180698493503,0.4917334174559093,0.6391296535335871,0.25019312430705437,0.0192736383481961,0.2264191584430141,0.2844453512526322,0.03825596905606662,0.004451878252113668,0.0329401835212887,0.0488805279521764,0.07347916666666666,0.007059172251672844,0.062875,0.08625
ViT-B-32,openai,contrast,4,0.8003166666666667,0.01303978759819583,0.7787,0.8164,0.11020467624533918,0.02874640918035825,0.0640977251708507,0.1486202472761273,0.6725144501246336,0.0553978327199533,0.5971961508224611,0.7586048685211183,0.30029126971144343,0.019920998926549183,0.2744532699348344,0.3297893920654748,0.054081546240842354,0.005127417765279593,0.0473743761214425,0.064441411595967,0.10470833333333333,0.007924418055299169,0.0945,0.11675
ViT-B-32,openai,contrast,5,0.6372583333333334,0.017429831185399196,0.6063,0.6671,0.11003259661284581,0.025844789260032894,0.0644026268064976,0.13833609765172,1.1195708838574634,0.06340919411819367,1.0320218215395334,1.2018856463523226,0.4893102598821734,0.021073282943940435,0.4607619512718766,0.5190856571799268,0.1431038317235566,0.010712592709669523,0.1283225355299636,0.1609988877178259,0.26676041666666667,0.016020889979014824,0.243375,0.288625
ViT-B-32,openai,defocus_blur,1,0.879625,0.008272311428109842,0.8616,0.8907,0.09146633358597751,0.02910675148844652,0.0486492449432611,0.1387665333747863,0.4316429054678282,0.046555597572399424,0.379162903171633,0.5330833938730597,0.192680664538079,0.017571576967458268,0.174376609412813,0.2360601081116282,0.0241055597238799,0.003827928080974023,0.0204575925275533,0.0347949073242634,0.044343749999999994,0.006782565592954279,0.036,0.062375
ViT-B-32,openai,defocus_blur,2,0.8596666666666667,0.008744071584724565,0.8424,0.8714,0.09314917055803036,0.028345781817042295,0.0497415999650955,0.1435519314736128,0.4895596008909773,0.04653342340774173,0.4362695905269744,0.5833313445313945,0.2190104144484375,0.01734862004563738,0.1993944089384313,0.2588055678763268,0.030580304320104192,0.004456710021201608,0.0263989921989318,0.0428088332106416,0.057812499999999996,0.007307860805013635,0.047625,0.076625
ViT-B-32,openai,defocus_blur,3,0.8270666666666666,0.009388226024057388,0.813,0.839,0.09422405613313117,0.029398887125356245,0.0478088306456804,0.1473781525477767,0.5765555500296197,0.04827554388320752,0.5203256988841631,0.6675856930714824,0.25919294542710664,0.017762681801102895,0.2391796291393343,0.2974644424463164,0.041636128718436374,0.005492049235790746,0.0362345428938563,0.0561046056063323,0.08270833333333333,0.008970648687736463,0.073375,0.1035
ViT-B-32,openai,defocus_blur,4,0.7795,0.011004874952823105,0.7602,0.7934,0.09136905355180298,0.030673382947261966,0.0425512765973806,0.1474654625713825,0.7083350107870444,0.05066293912534621,0.6485020310989809,0.8020841237007117,0.3187550466930897,0.018167041253055998,0.2970297735700292,0.3569673202612226,0.06268814485643677,0.0072819229816400545,0.0552948658161971,0.0817381141943624,0.12607291666666667,0.010188069327835761,0.114,0.148125
ViT-B-32,openai,defocus_blur,5,0.6944083333333334,0.012587833832953985,0.6708,0.7102,0.08779428044756249,0.02930242979697052,0.0465527927652001,0.1427183546468615,0.940279501575617,0.05489928822608121,0.8716799076866694,1.0345881567985624,0.420027495590569,0.01904922284763177,0.3949460461686621,0.4564380882207881,0.1100839000800445,0.010424718474655202,0.0985257746260801,0.1353989346585522,0.20914583333333334,0.01249270620535572,0.195,0.23225
ViT-B-32,openai,elastic_transform,1,0.8051083333333334,0.008824805775182593,0.7931,0.8214,0.08251736042288438,0.030366007735910465,0.0357137906700373,0.1319799859687686,0.631037412609635,0.047215510648710025,0.5743996371351937,0.7243091987124773,0.2849741038359637,0.01666981511057415,0.2652954751364456,0.3216933103815737,0.05116321389964094,0.005459777112253117,0.0454449433274137,0.0653707294618211,0.10170833333333333,0.007432333639802055,0.0905,0.116625
ViT-B-32,openai,elastic_transform,2,0.8049333333333334,0.009640948023295171,0.7887,0.8179,0.08427423705197867,0.02907795459381747,0.0397317761242389,0.1353723337575793,0.6396523688972832,0.047733076448898695,0.5846454684047611,0.7357200832289282,0.2873595960797535,0.01737572139948959,0.2675437970050366,0.326742333014268,0.05228240004110196,0.006397894633642925,0.0467713450007546,0.0699751563344578,0.10338541666666667,0.00866344500508087,0.092125,0.12375
ViT-B-32,openai,elastic_transform,3,0.7845833333333333,0.009523734307062303,0.7634,0.7965,0.08440928244094052,0.029824398783579047,0.0407579844936728,0.1416224479928612,0.6948617305302287,0.050601805575441534,0.6376334577037029,0.802969135565553,0.3134680643676517,0.01841435083830176,0.2926089524816986,0.3561846612052877,0.06270528980245219,0.007363007733498744,0.0556137570299457,0.0825561838209434,0.12269791666666667,0.009854691189832877,0.112125,0.146375
ViT-B-32,openai,elastic_transform,4,0.7096,0.019519733604739575,0.6542,0.7263,0.0722279993842045,0.03127296757487947,0.033997424057126,0.1388794959679245,0.8982340991407373,0.07513414174208821,0.8228217434801849,1.1026837577396804,0.4052838057840196,0.026316081189061098,0.3780322060935721,0.4768647167123003,0.10905768242844564,0.01550275803092008,0.0955717594267759,0.152102506944787,0.19816666666666669,0.019434061982805215,0.179625,0.2535
ViT-B-32,openai,elastic_transform,5,0.5855,0.026307931745526356,0.5097,0.6066,0.05803077473758406,0.03123845804799421,0.0147606418907642,0.1231172566220164,1.2440286578319149,0.10342570257126402,1.161904612665167,1.5387341130631609,0.5407876909745712,0.030354998694591972,0.5138068027819584,0.6256773838807403,0.19480350107251557,0.024500144121888372,0.1754524787193588,0.2648208737153339,0.3275416666666667,0.02948966177349532,0.303625,0.4125
ViT-B-32,openai,fog,1,0.8795583333333333,0.007342709226700901,0.8643,0.8888,0.09249303717886405,0.029575287232864993,0.0494915086001157,0.1382062697470188,0.42816306235784257,0.04754665578891137,0.3741891041856931,0.5307934482098928,0.19107117374873406,0.017973172224982806,0.1728392130293603,0.2350299092936963,0.023403106078272715,0.0037999779644858076,0.019915467692836,0.0341327141959768,0.04295833333333333,0.006781352551242447,0.035625,0.061125
ViT-B-32,openai,fog,2,0.8621416666666667,0.006953280237456726,0.8517,0.8746,0.09815128271244462,0.029585814864832173,0.0532756960481405,0.1436643800154328,0.4798010187205953,0.04824846673492858,0.4219789317340303,0.5718123119999531,0.21475674200049313,0.017655528930039237,0.1953839174456688,0.2530113844014516,0.028318906470521096,0.00384482588771392,0.0242274941180656,0.0386546295093507,0.055072916666666666,0.006649602332037788,0.0465,0.071625
ViT-B-32,openai,fog,3,0.8381833333333333,0.007872025652828359,0.8245,0.8483,0.10332889553656177,0.029858148194195498,0.0559185377165675,0.1509100218147039,0.551416375845991,0.049064403748241385,0.4907206261650146,0.636478161118971,0.24803456595564075,0.017688909392373064,0.2280868800341508,0.2828050491646113,0.03707973808068641,0.004318123844358888,0.0326410057824856,0.0484249769174825,0.07275,0.00628987281270457,0.064625,0.085625
ViT-B-32,openai,fog,4,0.8020916666666666,0.008987107769499928,0.7893,0.8138,0.10728440149103598,0.02957139746399392,0.0571338091298937,0.1554162164032459,0.6558920735087644,0.05016075574842436,0.5933432144166864,0.7302582228391151,0.2946659897003942,0.017769400874869352,0.2740764290911639,0.3249781746386223,0.05129939828531805,0.004707919160277212,0.0458253279618521,0.0630299170538448,0.10367708333333332,0.007122399512145188,0.096125,0.11825
ViT-B-32,openai,fog,5,0.6707333333333333,0.012218416303666242,0.6515,0.695,0.09177160251848394,0.02658836271435806,0.054889355161786,0.1475578986912965,0.9893887629831642,0.05320187112716948,0.9241366690732316,1.0694909232799787,0.4409446700548702,0.01747933193286505,0.4180665548003593,0.4699887522763566,0.11833327802823558,0.00788977013485666,0.10767658851648,0.1359146649757101,0.22894791666666667,0.0118466118014495,0.211,0.24825
ViT-B-32,openai,frost,1,0.8529166666666667,0.008554088159612566,0.8314,0.8624,0.09305415846109387,0.029577467768566113,0.0485431205004453,0.139311504676938,0.5035549940840786,0.05270890395805463,0.448568825180155,0.6297476638528569,0.22770414544336817,0.019728414218940237,0.2080260136876734,0.279264596656366,0.033175716577405735,0.005196962705707268,0.028986273882217,0.0485037166132039,0.0639375,0.008742123077896518,0.055625,0.087125
ViT-B-32,openai,frost,2,0.81885,0.009879777325425953,0.7945,0.8344,0.10079813818521792,0.03075042614951999,0.051394803711772,0.1510241055071353,0.6059555191417298,0.05649195277403839,0.5478107262042462,0.7427699258797438,0.2739359062441151,0.020911009048118254,0.2530391587029186,0.3285173345323356,0.04542276889480814,0.006505595225339025,0.039511820742246,0.0647391706008118,0.09184375,0.009033417284777068,0.0815,0.11525
ViT-B-32,openai,frost,3,0.7759166666666667,0.012211904276590397,0.7494,0.7957,0.10343809852488335,0.030069214550987516,0.0501587350144982,0.154254448442161,0.7236737072574511,0.059651931573467314,0.6607732108977757,0.8681562624420727,0.3267912402324008,0.021785212129993167,0.3056359036402323,0.3835297246503089,0.06467246680087431,0.008126392155570573,0.0579142685354395,0.0888514376518811,0.12922916666666664,0.010279452327410987,0.11675,0.15675
ViT-B-32,openai,frost,4,0.7744416666666667,0.012670973151501057,0.7461,0.794,0.10388986278275643,0.02973353519389912,0.0538289703011512,0.1554461889535188,0.7273511856614515,0.05878751023662481,0.6645172803362887,0.8676822189058774,0.3284804782554944,0.0213676174750969,0.3071774552409658,0.3829529523366821,0.06550313871854165,0.007801270733168547,0.057901595061623,0.0883982028002962,0.12883333333333333,0.009708292690771994,0.115625,0.15375
ViT-B-32,openai,frost,5,0.7335583333333333,0.013729825419888105,0.7076,0.7565,0.10286452395040539,0.03035171694509324,0.0509800330609083,0.153806052982062,0.8377584625310273,0.06118768661136479,0.7700040156943101,0.9848379761855922,0.3747772466171682,0.021787050795829224,0.3535970399995884,0.4306484101704252,0.08348700407823186,0.008925322999930478,0.0761023045736668,0.1096897475146095,0.16557291666666665,0.010926206290452106,0.15125,0.192625
ViT-B-32,openai,gaussian_noise,1,0.749175,0.013880078923013755,0.7216,0.7662,0.07176208424208061,0.030305869882666422,0.020872949039936,0.1407763303220272,0.7676882398463906,0.05514007646759037,0.7075207349894183,0.8688011127732738,0.3529613145473283,0.020487859767081562,0.3333956214374513,0.3960772815432121,0.08130791098180268,0.010390611574087815,0.0727528308828863,0.1069005828300717,0.15727083333333333,0.012386855355822178,0.1455,0.1805
ViT-B-32,openai,gaussian_noise,2,0.607625,0.019924727670090535,0.5776,0.6345,0.05201080857490494,0.02840444176330691,0.0181476858928799,0.1287292607501149,1.142576114720642,0.06601877481656315,1.0677517755290435,1.2874239052309653,0.5094716600597093,0.022281971247992815,0.4876934865072,0.5590719130053688,0.17425323129447592,0.018157971006804958,0.1532114125526217,0.2160512019081454,0.3021875,0.020959613491838842,0.278125,0.337125
ViT-B-32,openai,gaussian_noise,3,0.469625,0.022963572932324403,0.4328,0.4965,0.040113250052059644,0.019733857767962694,0.0214141947194933,0.088098667243123,1.500633138959137,0.08126741032551163,1.4133490249500562,1.7109014326104997,0.6458852178615774,0.02318190204740349,0.6212043113225142,0.6982783208144888,0.29935674691991926,0.02739717931447088,0.262857235714266,0.3549273795231785,0.45882291666666664,0.02718849702107771,0.42675,0.503625
ViT-B-32,openai,gaussian_noise,4,0.41930833333333334,0.02521862437072084,0.3769,0.4504,0.045225862203910894,0.02226028527577237,0.0209934248030185,0.0860851012229919,1.6494926848638445,0.09054509147693075,1.5568326922315,1.8909992565047065,0.6960097064763794,0.023337206323950588,0.6719334243105745,0.7483776105399657,0.3547925504173237,0.030983467785459556,0.3107225611392697,0.4132659260045856,0.5165000000000001,0.030036625370310235,0.48,0.567625
ViT-B-32,openai,gaussian_noise,5,0.3653583333333333,0.023925545812462503,0.3266,0.3953,0.06074827554747458,0.02419404784403214,0.0315235104262828,0.1126875937446952,1.7949829889609343,0.10042584844429131,1.7002706065089976,2.066558987159352,0.7446901619037201,0.02285596516353378,0.7152094253461507,0.7951194570368291,0.4226434985063805,0.03287020137821708,0.3756157455702243,0.480728685946211,0.5795,0.0286413460672758,0.541875,0.627375
ViT-B-32,openai,glass_blur,1,0.5510083333333333,0.02565142059980069,0.4788,0.5742,0.05413619790176546,0.022705852555050875,0.0191138676941394,0.1070565649822354,1.3487131176523717,0.11593053824726877,1.261981039465954,1.6864614629123436,0.5721807015190493,0.02806536324907173,0.5432118094544203,0.6507588476335866,0.21423433586478335,0.02239407179212353,0.1919370381777373,0.2764247814120936,0.36484374999999997,0.028082322417961877,0.3365,0.443125
ViT-B-32,openai,glass_blur,2,0.5434833333333333,0.02582464761119545,0.4704,0.5697,0.05553421328763163,0.023276265427226495,0.0227836527436971,0.1080638983264565,1.3815708933142148,0.11608369848930976,1.2897941756663052,1.718170039568238,0.5824977275259592,0.02794288805669459,0.5522844906420893,0.6600494722565496,0.2224992767495186,0.0227294689766222,0.1983006093563658,0.2849506718880842,0.37424999999999997,0.02988667040976324,0.34175,0.45625
ViT-B-32,openai,glass_blur,3,0.522425,0.024460993996007766,0.4531,0.5445,0.05274276460334654,0.019403611843766055,0.0283879322946071,0.0986084588110447,1.4177820800082586,0.10616942371412612,1.3355266529096192,1.721406705961552,0.6005928878108787,0.026286263048933247,0.5732767435075667,0.6724026145346915,0.23964812531705518,0.023078318046033424,0.2167844327039146,0.3032098033643169,0.3987604166666667,0.027865059292168405,0.368875,0.475875
ViT-B-32,openai,glass_blur,4,0.428325,0.026278305085789266,0.3567,0.4633,0.04637308524387573,0.013454877076275438,0.0235724218741059,0.0703936143070459,1.734917094546914,0.13616316883780386,1.6312817990768584,2.1307212168659024,0.701770884960711,0.025056968721431514,0.6677900114869025,0.7692646144898239,0.3492362164489516,0.027740728333584524,0.3067636551628817,0.4176405270879169,0.5081354166666666,0.030878540390193106,0.4635,0.588625
ViT-B-32,openai,glass_blur,5,0.4050583333333333,0.02202814143661502,0.3443,0.4345,0.04848474372159684,0.014715538891776382,0.0254657888740301,0.0753457991465926,1.758502718324082,0.12149759560415156,1.6621597315018777,2.108487192949064,0.7169493471236218,0.023798492602609155,0.6847850671044822,0.7794123499461871,0.371772940787265,0.026677498217920342,0.3312220866544142,0.4370879765553523,0.5367708333333333,0.026378302967102363,0.497375,0.604
ViT-B-32,openai,impulse_noise,1,0.8101083333333333,0.013733930003219536,0.7791,0.828,0.08794748825095589,0.029657258786275432,0.0394631119772791,0.1347863263443112,0.6191742156204558,0.06189809673315984,0.5509405388973233,0.7632629545265323,0.28176095284422803,0.024147492082273642,0.256731746378166,0.3398524458351879,0.05074843630086053,0.008702413089822062,0.0431491045323824,0.0736602176120211,0.10037499999999999,0.012296641263517306,0.087125,0.131
ViT-B-32,openai,impulse_noise,2,0.7319916666666666,0.01650005280065013,0.7007,0.752,0.08682985592136776,0.027548386442282812,0.0439584376499056,0.1429870647221803,0.8302106824277559,0.06294781264084377,0.7516368527480168,0.968493145092947,0.3772647756450845,0.02327135146885047,0.347890036812757,0.4284513766893972,0.09035581085669982,0.010635745463769357,0.0783225173812997,0.1148398454019186,0.17201041666666664,0.01451747167731059,0.15625,0.200625
ViT-B-32,openai,impulse_noise,3,0.6459083333333333,0.019365595469253913,0.6151,0.6735,0.07772091926174855,0.026443200984505075,0.0390531267106533,0.1407081644311547,1.054141410792737,0.06581620333335542,0.9665824130740124,1.2015189099834365,0.4731315357004921,0.02274838369467526,0.4419952392926425,0.522511139087308,0.14527043394492012,0.013241349804194422,0.126922064228186,0.1728165041017957,0.26196875000000003,0.01876394367893816,0.235125,0.291875
ViT-B-32,openai,impulse_noise,4,0.4997416666666667,0.026976099129459488,0.4472,0.5466,0.057387191327723325,0.02364385981913393,0.0257242728963494,0.1092952943593263,1.4197369648633904,0.08214773009942158,1.3115710533710634,1.6174292648022783,0.6182661207479266,0.025532844394825005,0.581474566822962,0.6754631845371325,0.26550083216921855,0.024660509792640513,0.2277596079556475,0.3166797133774611,0.42468749999999994,0.029693390563925472,0.37475,0.48375
ViT-B-32,openai,impulse_noise,5,0.40347500000000003,0.028603881650128282,0.3447,0.4507,0.04711102727514998,0.020105607418372286,0.0223612349167466,0.0866130915611982,1.6764898420493939,0.0998667701783242,1.5597561536162776,1.9320842880611389,0.7085324530125606,0.026412178298800874,0.6728972897133773,0.7702499373676854,0.371479144582737,0.03162687731343232,0.326450459485642,0.4403385450638641,0.5365833333333333,0.03273344191644031,0.486125,0.603375
ViT-B-32,openai,jpeg_compression,1,0.7510333333333333,0.009329847834024954,0.7344,0.7621,0.0830540985103696,0.027435484953806714,0.0474028527855873,0.1358596177771687,0.7841285020169043,0.0461555242251294,0.7334145331759944,0.8727978038053141,0.35343856605668256,0.015657812823572342,0.336263707843625,0.3862770685698674,0.07787816357724471,0.0064891915020925395,0.0715681286959642,0.0940217058623402,0.15596875000000002,0.008048878556838043,0.14475,0.1715
ViT-B-32,openai,jpeg_compression,2,0.6711333333333332,0.009617061858378517,0.6564,0.6876,0.06803129602726544,0.029770001606049708,0.0263238580599427,0.1216641251184046,0.9936781687849688,0.044876136625944835,0.9394996889149616,1.0723053637458626,0.44095430669997954,0.014149072480610219,0.4232614243616325,0.4693157771648992,0.12270836268656334,0.007683495407272076,0.1143484924248382,0.1409242872793344,0.23182291666666666,0.009256824622046885,0.2185,0.246875
ViT-B-32,openai,jpeg_compression,3,0.6383083333333334,0.009500952902767488,0.6232,0.6536,0.06034958028445636,0.029122897003262413,0.0193567767918109,0.1109791104033589,1.0790367012110993,0.04448612045499781,1.0219716102449077,1.154222547259273,0.477183731327323,0.013758494010116742,0.4582259480810405,0.504574028487498,0.14629714934030438,0.008219195034952012,0.1363347482219658,0.1648117021761095,0.2675208333333333,0.009340441354506221,0.252625,0.280875
ViT-B-32,openai,jpeg_compression,4,0.6009833333333333,0.010441685107241416,0.5906,0.6242,0.054533486105625785,0.025739258881430936,0.0245952933326363,0.1026135865673422,1.1773870241431619,0.044361212896788405,1.1147075905123225,1.2490016601364928,0.5157416079370465,0.013792431264321855,0.4943908837267718,0.5418736292577134,0.17283186301365805,0.009887872276831066,0.1587467282050549,0.193310411130811,0.30753125,0.011745541344581473,0.287125,0.323625
ViT-B-32,openai,jpeg_compression,5,0.5469833333333333,0.012071215449334115,0.5293,0.5703,0.04545124901533123,0.020690797308702567,0.0221365636065602,0.0871543811723589,1.3093993549437861,0.044968010417939186,1.2390777450565906,1.3813647322585954,0.5676099404999777,0.014465825501855937,0.5434289189439775,0.5940588378342029,0.21420965892161306,0.012621924377419639,0.1942698340614541,0.2375646405471366,0.3678854166666667,0.013462432823894761,0.345,0.389125
ViT-B-32,openai,motion_blur,1,0.8351999999999999,0.009214908868488397,0.8206,0.8473,0.08863767670467493,0.030055456898375202,0.0414474845513701,0.1431508474081754,0.5513600329933136,0.04664465011336199,0.4987145845647148,0.6473448263174136,0.24855225967095507,0.01700755573595813,0.2300602626261336,0.2887475088656883,0.03884718592692169,0.00522581136898625,0.0345887049010568,0.0535400568052511,0.07834375,0.007497371698559679,0.070375,0.096875
